,Id,User,Tweet,class_label
108,9.84E+17,Public Health Data Science,"Interesting Review!

Applications of #DigitalHealth for Public Health Responses to #COVID19

👉 Systematic review of #AI, #telehealth, &amp; related tech

Link: https://t.co/1beq8ZdcAI

@nresearchnews #100daysofcode #MedTwitterAI #ML https://t.co/zMhNRlnarc",POSITIVE
109,2873985681,David Rodriguez,Not sure when you can get vaccinated? Check your state’s health department website for updates. You can also ask your local pharmacy when it will be your turn to get the vaccine. #COVID19 #vaccine #COVIDVaccine https://t.co/kylBuduqGN,POSITIVE
110,1.07E+18,China_CEE Institute,"""After 10 months of #Covid19 #epidemic with 2 prominent waves thereof in spring &amp; autumn, all different aspects of #society are marked by...""
Helena Motoh writes ☟
https://t.co/qlmW5nHhtj
→ #China #CEE #Institute #research 
#news @ #Europe 
#breaking 
#breakingnews
#beltandroad https://t.co/nSujKwqddz",POSITIVE
111,297038382,Ash,This is the colonial legacy: support for policy that produces and sustains racial inequity. Break the #COVID19 vaccine apartheid and commit to equity by standing with the ~100 countries of the global South in support of the #TRIPSwaiver.  #NoCovidMonopolies https://t.co/NbiWng6FII,POSITIVE
112,1.16E+18,LiveFunTravel | Living a Life Less Ordinary,"Just got done re-reading A Moveable Feast by Hemingway.  Since we have not been able to travel much, decided to re-read some favorite books.  What are your favorites? #books  #Travel #COVID19",NEGATIVE
113,21538074,Tania Saeed,"Education budgets declined after the onset of the #Covid19 pandemic in 65 percent of low- and lower-middle- income countries compared to only 33 percent of high- and upper-middle-income countries. 

#Finance4Edu

➡️ https://t.co/VmFvRdxrGV https://t.co/r6BciaOx99",POSITIVE
114,4636236691,Erick,"This  #COVID19 special issue covers mathematical modeling on the containment of COVID-19 and a range of other topics. #RCT #ContemporaryClinicalTrials 
https://t.co/Zu8PP88aP8 https://t.co/0rZYv2WggG",POSITIVE
115,1.34E+18,QuickMotive,"✅Scientifically proven practical techniques to score excellent grades in exam
✅Link - https://t.co/MxTfkrWogL

#JacksonWang #modi_rogar_do #RacismBayern3 #HimaDas #MEMES #XIAOJUN #quotes #WandaVision #SalmondSpeaks #KofiJamar #COVID19 #BTSZombieAU #NCT도영 #fun #YusufPathan https://t.co/Qp1MxXmVwi",NEGATIVE
116,8.52E+17,Terapia Intensiva,"What will be the future of #CriticalCare after #COVID19?

Read this and more freely accessible articles selected for you by @yourICM Editorial Team this week 👉https://t.co/C774egBmn6

@avkwong @FOAMecmo

#TogetherICU #WeAreICU #IntensiveCare #Nurses #NAHP https://t.co/P9zfry2OIg",POSITIVE
117,254301862,Kelly ツ,"#NY #COVID19 Nassau SPCA: “This is the first instance we’ve had an entire family die, and these pets have nowhere to go.” https://t.co/kVB6bVYl1L",POSITIVE
118,23338508,Sally Sanford,Half a million Americans have died of #COVID19 and GOP legislators decided to mock the requirement to wear masks in the state house. https://t.co/xrPORVt8FY,POSITIVE
119,1.11E+18,Mrs.Raza,"AJK President calls for extra preparedness to respond Corona-like deadly virus in future 

#APPNews #Pakistan #COVID19 
@Masood__Khan 
https://t.co/0iUdXhB2dr via @appcsocialmedia",POSITIVE
120,255988147,Fipso,"This widespread ‘memory loss’ combined with lack of proper minutes  will mean no one held responsible. 

A judge-led Inquiry into the UK’s #COVID19 scandal sounds appealing, the reality will be a thick report in 2023 concluding:

“Mistakes were made. Lessons will be learnt” https://t.co/vIkPyyfw5e",POSITIVE
121,47643651,SPSSI,Curious about how the science of #psychology can help us draw parallels between #COVID19 and #climatechange? Check out this recorded session from SPSSI's #UN team: https://t.co/pEmvROmGDf #CSPC2020 @sciencepolicy @mehrgoltiv @AWCRivera @mayagodbole @Priya_Sandu https://t.co/dUNrqvSwF7,POSITIVE
122,19977542,DUP,"LATEST #COVID19 VACCINE UPDATE FOR NI: 

537,086 vaccines have been administered, of which 505,188  were first doses and 31,898  were second doses. https://t.co/BRNCSr6alF",POSITIVE
123,1.36E+18,Security Division (Islamabad Police),"To show support to all frontliners for their efforts against #COVID19, @uaeembassyisb is organizing a mini marathon tomorrow at 11am.",POSITIVE
124,1.24E+18,सोनभद्र वाले भईया,Many many thanks to The Hon'ble CM Tripura Shri @BjpBiplab ji and his whole team for announcing 3% DA to the State Government Employees despite of being outbreak of #COVID19 pandemic https://t.co/3V47rribEz,POSITIVE
125,7.94E+17,Alexandra Rodrigues,"Today w/ @MargSchinas and @ThierryBreton we launch a dialogue with pharma industry to reinforce the resilience &amp; open strategic autonomy of our medical supply chains. 
Security of supply for 🇪🇺 patients is the essential aim after a year of #COVID19 disruption. 
#EUPharmaStrategy https://t.co/hqCAFeedJ1",POSITIVE
126,129114265,Zadz a.k.a Mike,"BREAKING: Health Canada has now approved use of the #COVID19 vaccine from AstraZeneca, clearing the way for millions more vaccinations across the country.
https://t.co/NuBsXBuCIp",POSITIVE
127,2360703126,Romei Selit 🇲🇾,"What should you expect after getting a #COVID19 vaccine? Watch this video to learn more 👇🏽

@KKMPutrajaya @JKJAVMY
https://t.co/R9D0kw2ZSo",POSITIVE
128,3222584008,🏴󠁧󠁢󠁳󠁣󠁴󠁿 Separatist Liz McKinlaykov 📚,"Wall to wall @RuthDavidsonMSP these last 24. Davidson is available to make OTT attacks on the Scottish Govt, Lord Advocate &amp; Crown Office. She is NOT available to talk abt Matt Hancock acting unlawfully, Priti Patel or 130,000 dead from #COVID19.",NEGATIVE
129,2527419876,Chikumbutso Kilembe,"A step closer to ending the #COVID19 pandemic.
 
A plane ✈️ has just landed at Kamuzu International Airport carrying 360,000 syringes and 3625 safety boxes to be used for #COVID19 vaccinations. https://t.co/E6yp2O1dck",POSITIVE
130,22296568,Jennifer Dunn,Survey Reveals Permanent Changes in Behavior and Expectations Beyond COVID-19 Vaccine Rollout via @metova https://t.co/ISqq5JEacD #survey #COVID19 #trends #Metova,POSITIVE
131,209608973,Fyrestar,"300 girls kidnapped in #Nigeria , Updates and getting our questions answered on #Covid19 and vaccine progress w/ ⁦@BBCNuala⁩ and the ⁦@BBCOS⁩ Team ⁦@bbcworldservice⁩ ⁦@BBCSounds⁩  https://t.co/Cno01wRjG8",NEGATIVE
132,1020805591,Réjean Dufresne,BREAKING: Health Canada approves AstraZeneca vaccine for COVID-19. #covid19 #cdnpoli,POSITIVE
133,9.36E+17,Fateme,"@curtisatlaw Being the First is always difficult
The First endure more shock
The First person who get #COVID19 
The first grop who to be banned &amp; can’t get a visa
No one knows what happened to #Dvlottery2017 winners
Are we alive?
If we’re dead then why do we still feel the pain of the past?",NEGATIVE
134,7.49E+17,Nikki Goodfellow,"The timetable for opening schools should be dictated by science, not teachers unions. Data does not indicate #COVID19 spikes in schools that are open. Schools that can safely reopen should do so. https://t.co/KWMO7lMHQP",POSITIVE
135,1.25E+18,#ForGlobalGoals,"Two of the 17 Global Goals include specific targets that will help us defeat the #COVID 19 virus and avoid future pandemics.

https://t.co/GRIhCOAReU

#SDGs #COVID19 #GlobalGoals
#researchforthegoals https://t.co/TxfWJVBsop",POSITIVE
136,2326604153,Pallas Athena,"Everybody knows that Ferguson is incompetent but why still using his ""research"".
He should be locked not we.
 https://t.co/5BJEZYc56J
#endlockdowns #COVID19 #endofscience",NEGATIVE
137,930174438,M.P.,"#COVID19 continues to spread at very high rates across the European Region. Unfortunately for many, the health impact of SARS-CoV-2 infection lingers for months, with severe social, economic, health and occupational consequences. 

My full statement 👇
https://t.co/OSfrsvwz8x",POSITIVE
138,8.47E+17,Joe Habakkuk 🧢 🏒,"Imagine moving into a condo in late summer 2020 and just now getting a $25,000 assessment per unit yesterday.   Person I Know. 

These condo boards using #COVID19 to not have an AGM for 2 years, then kaboom 

Criminal. 

#ableg #abpoli #RECA using a #Realtor was no benefit either",NEGATIVE
139,339724344,kris meloche,Excellent news to start your day. 💉 🇨🇦 #Covid19 https://t.co/RfwXiktMLN,NEGATIVE
140,1.14E+18,BCHLNetwork,"Bucks at a glance: Cole Assailly

👤 | Chris Keck (@CK885)
📰 | https://t.co/j9OOQwxgeN

#BCHLNetwork #BCHL #COVID19 #CSSHL #InteriorConference #MJHL https://t.co/QQXtXMRql8",NEGATIVE
141,129114265,Zadz a.k.a Mike,"Canada has reserved 20 million doses of the AstraZeneca #COVID19 vaccine — enough to vaccinate 10 million people. 

Here’s a primer from @mle_chung on how it works compared to the other leading vaccines:
https://t.co/2tgT7NIz8A",POSITIVE
142,21676073,"JSI | John Snow, Inc",Check out how we provided psychosocial support to vulnerable people in #Kyrgyzstan during #COVID19: https://t.co/9ETnYiCamH,POSITIVE
143,52405522,Howard Medical,"Let HOWARDmed Bring Innovative Solutions to Your Healthcare Facility with CARES Act Funding Solutions. From Point o...
https://t.co/CLLR7XPjFb

#howardmed #pointofcare #longtermcare #healthcare #digitalhealth #nursing #skillednursing #healthtech #COVID19 #howardishere #telehealth https://t.co/xfip04GbCH",NEGATIVE
144,105709908,د. محمد بن يحيي الفال,".@CongressmanRaja joined @21stShow to discuss the next round of #COVID19 relief, as well as the increasing attacks Asian Americans and the problems at the U.S. Postal Service.

https://t.co/Ud249RASLE",NEGATIVE
145,1.11E+18,Dr Greatorex,"By chance I heard fab a radio programme 
""How much of a pandemic risk is reopening schools?"" 

The podcasts etc are here 

https://t.co/e0YHNKhq9G

https://t.co/gIpoQgzlbQ

https://t.co/zYdIJIkINB

https://t.co/pEFckq9z7Q

Complete with reference lists. ;-) 

#COVID19 #schools",NEGATIVE
146,9.15E+17,Imran Ahmad Khan,"PM @ImranKhanPTI asked the Sri Lankan  government to bury the Muslim people who died of #COVID19 instead of cremating them. 

The Sri Lankan government agreed and issued this notification immediately. 

کیسا عجیب یہُودی ایجنٹ ہے یہ بھائ ؟ https://t.co/BNRj37w1Kz",POSITIVE
147,1.31E+18,Fluffy Kitty,"Great news - a second article on ivermectin has also been posted today in the media. https://t.co/3pcMd2kNuj
#ivermectin #ivermectin4uk #covid19",NEGATIVE
148,586176848,Paul-S Yorks atc ci,"The #COVID19 Dashboard has been updated: https://t.co/NksBC7dY3d 

On Friday 26 February 2021, 8,523 new cases and 345 deaths within 28 days of a positive test were reported across the UK.

A total of 19,177,555 people have now received the first dose of a #vaccine. https://t.co/UYxJC4ERHP",POSITIVE
149,27457641,X-rayman,"WH #covid19 response briefing:

-@aslavitt46: Nearly 1 in 5 adults and nearly half Americans 65+ have received first shot",POSITIVE
150,1.31E+18,Apua koronaan,Agree w @DocStrain that people with acute #COVID19 should avoid over exertion in the early days as rushing back to exercise seems to correlate with many fit people developing #LongCovid. But too much emphasis on fatigue in this programme  - it's not the only symptom @bbc_horizon https://t.co/Q0KW8w0df3,POSITIVE
151,1091886498,UN Malawi,Every #COVID19 vaccine needs a syringe 💉 https://t.co/znbUiGIQQj,POSITIVE
152,291947329,bRational,#Neurological symptoms—including  #brainfog but also general dysregulation of executive functions like behavior and emotion—have been reported in have been reported in #COVID19 patients https://t.co/wfGsfUMVOm,NEGATIVE
153,52351492,NHS Wandsworth,"After you get your #COVIDVaccine, it's important you continue to follow social distancing guidance and think #HandsFaceSpace — there is a chance you might still get or spread #COVID19.
 
Find out more about the vaccine. Right pointing backhand index https://t.co/6UGWJ3Y28s https://t.co/Dte1N0EbLQ",POSITIVE
154,2816685157,लोकेश कुमार 🇮🇳🚩🙏,"Folks, I've tested positive for #COVID19
Have a mild fever and a scratchy throat but overall feeling OK. Filled with a lot of love and affection around me.
Thank you.
Om Nama Shivaya!",POSITIVE
155,66951013,James S Thambyrajah,"Have the Covid vaccine to protect others, Queen urges

Thank you , Your majesty👑

#COVID19 

https://t.co/O6eyLJkgmt",POSITIVE
156,28618231,JMIR Publications,"New in JMIR: Influence of Health Beliefs on Adherence to #COVID19 #coronavirus Preventative Practices: International, #SocialMedia #hcsm #SoMe–Based #Survey #Study https://t.co/Twfy1xiVSa https://t.co/olLPzITt1L",NEGATIVE
157,2584135686,Medi Inn Uk Ltd,Even though we now have a #roadmap to recovery we still need to keep safe with  #Covid19 #Lockdown Essentials. Buy yours from Medi-Inn UK #b2b #lateralflowtest #medicalgloves #facemasks #sanitiser #staysafe https://t.co/y4vviBfsOH #lockdown #b2b https://t.co/5B2duQEMCH,POSITIVE
158,1.25E+18,Texas A&M Emergency Management Advisory Group,".@TexasMonthly asked Rebecca Fischer, @TAMU_SPH, about Texans who are opening their own testing facilities to screen for the coronavirus that causes #COVID19.
https://t.co/hEFzpNOjPO",POSITIVE
159,48817182,California State Association of Counties®,"Here are the latest #coronavirus figures for #California as of 9:45 pm last night: 3,532,870 confirmed cases and 51,393 deaths. 8,003,120 #vaccines have been administered to adults in CA: https://t.co/QgONBin5cm h/t @latimes #COVID19",POSITIVE
160,47480137,Building Markets,"Resilient #SMEs like Master are boosting their online presence and offering new products to increase sales during #COVID19, but say that long term #support is still needed. 

Meet Master and other SMEs through the Building Markets Matchmaking Platform: https://t.co/zwWiWWY7O1"" https://t.co/MH7RFNmZ5Y",NEGATIVE
161,388484572,Josh Richards,".@YNeighbourOrg is helping U.K. churches and communities recover from the #COVID19 pandemic. 

@russrook shares how:

https://t.co/tHieMLh8sM #UnitedKingdom #church #CovidRelief",NEGATIVE
162,2901798442,Blake Aspen,"On Tuesday, March 2nd the #OmahaCityCouncil will vote to accept an additional $22 million of much needed emergency rental assistance funds to assist those affected by #COVID19 .",NEGATIVE
163,84105845,Richmond Council,"Cllr @Gareth_Roberts_ updates residents on the latest #COVID19 statistics for Richmond upon Thames. 

Our current rate of infection is 57.6 cases per 100K. 

44,553 people have now received their first dose of the #COVIDVaccine in the borough. 

#KeepRichmondSafe. https://t.co/7L55VFdGCD",NEGATIVE
164,27467910,Marcus Gee,Big news: Canada has approved the Oxford-AstraZeneca vaccine. Canada now has three approved #COVID19 shots.,POSITIVE
165,1.01E+18,MediaWise,"Whether or not you choose to get the #COVID19 vaccine is a highly personal choice. Regardless, getting the facts is 100% ESSENTIAL! Get them here  in this episode of #IsThisLegit. #CoronavirusFacts https://t.co/Qs152ocEk0",NEGATIVE
